X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-81.3369371293232,48.47560486785,127905359,2812,Mental Health and Addiction Organization,Mental Health Services,Timmins Family Counselling Centre Inc./Centre de Counselling Familial de Timmins Inc.,,,,60 Wilson Avenue,Suite 310,Administration and Practice Location,Timmins,P4N2S7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757920
-83.0323181064687,42.3082568716166,127905360,2809,Mental Health and Addiction Organization,Mental Health Services,Hotel Dieu Grace Healthcare,,,,1086 Ouellette Avenue,"Jeanne Mance Building, 1st Floor",Practice Location,Windsor,N9A1E1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757921
-83.0642368143331,42.2868444662264,127905361,16314,Mental Health and Addiction Organization,Addiction Services,Hotel Dieu Grace Healthcare,,,,1453 Prince Road,The Emara Building,Practice Location,Windsor,N9C3Z4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757922
-83.0072235946896,42.2633397649056,127905362,16316,Mental Health and Addiction Organization,Mental Health Services,Hotel Dieu Grace Healthcare,,,,3520 Dougall Avenue,Hotel Dieu Grace Healthcare Residential Treatment Home,Practice Location,Windsor,N9E1T2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757923
-82.1975581584836,42.4134055315788,127905363,16317,Mental Health and Addiction Organization,Mental Health Services,Hotel Dieu Grace Healthcare,,,,321 Saint Clair Street,,Practice Location,Chatham-Kent,N7L3J8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757924
-82.6141668546931,42.0487667460904,127905364,17825,Mental Health and Addiction Organization,Addiction Services,Hotel Dieu Grace Healthcare,,,,194 Talbot Street West,Leamington District Memorial Hospital,Practice Location,Leamington,N8H1N9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757925
-83.0642368143331,42.2868444662264,127905365,18611,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Hotel Dieu Grace Healthcare,,,,1453 Prince Road,2nd Floor,Administration and Practice Location,Windsor,N9C3Z4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757926
-83.0356863078852,42.3124596721928,127905366,22211,Mental Health and Addiction Organization,Mental Health Services,Hotel Dieu Grace Healthcare,,,,744 Ouellette Avenue,,Practice Location,Windsor,N9A1C3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757927
-81.2003905806311,42.7777210446726,127905367,2818,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Elgin Branch,,,,110 Centre Street,,Administration and Practice Location,St. Thomas,N5R2Z9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757928
-80.9807035113908,42.7720463541707,127905368,2819,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Elgin Branch,,,,113 Sydenham Street East,,Practice Location,Aylmer,N5H1L4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757929
-81.1893257772965,42.7791376454551,127905369,2826,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Elgin Branch,,,,655 Talbot Street,,Practice Location,St. Thomas,N5P1C9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757930
-81.1942771790627,42.7816017456551,127905370,2828,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Elgin Branch,,,,53 Hiawatha Street,,Practice Location,St. Thomas,N5P1B6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757931
-81.6066529919839,42.6037789941904,127905371,2830,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Elgin Branch,,,,153 Main Street,,Practice Location,West Lorne,N0L2P0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757932
-81.2001752805589,42.7776665446733,127905372,30286,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Elgin Branch,,,,112 Centre Street,,Practice Location,St. Thomas,N5R2Z9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757933
-80.9991844843238,46.4929214807818,127905373,2851,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Sudbury - Manitoulin Branch,,,,111 Elm Street,Suite 100,Administration and Practice Location,Greater Sudbury,P3C1T3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757934
-81.7665392071843,46.2628877033308,127905374,2853,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Sudbury - Manitoulin Branch,,,,90 Gray Street,,Practice Location,Espanola,P5E1G1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757935
-81.9267688272633,45.9790770493131,127905375,2854,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Sudbury - Manitoulin Branch,,,,11 Meredith Street East,,Practice Location,Little Current,P0P1K0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757936
-81.007906386778,46.4894765797739,127905376,13803,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Sudbury - Manitoulin Branch,,,,338 Victoria Street,,Practice Location,Greater Sudbury,P3C1K6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757937
-80.9026221527921,46.4916494856535,127905377,15996,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Sudbury - Manitoulin Branch,,,,297 Moonlight Avenue,,Practice Location,Greater Sudbury,P3B3W2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757938
-79.8677243028747,43.2523975918801,127905379,2846,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Canadian Mental Health Association (CMHA) Hamilton Branch,,,,131 John Street South,,Administration and Practice Location,Hamilton,L8N2C3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757940
-82.9542276828093,42.3120703761919,127905382,2860,Mental Health and Addiction Organization,Mental Health Services,"Hospice of Windsor and Essex County, The",,,,6038 Empress Street,,Administration and Practice Location,Windsor,N8T1B5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757943
-81.2545721173124,42.9990739812384,127905383,13022,Mental Health and Addiction Organization,Mental Health Services,London Health Sciences Centre,,,,860 Richmond Street,Femap,Practice Location,London,N6A3H8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757944
-81.2255313047566,42.9604623758263,127905384,13219,Mental Health and Addiction Organization,Mental Health Services,London Health Sciences Centre,,,,800 Commissioners Road East,Victoria Hospital,Administration and Practice Location,London,N6A5W9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757945
-79.3863755851535,43.6554097853121,127905385,2866,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Ontario Division,,,,180 Dundas Street West,Suite 2301,Administration and Practice Location,Toronto,M5G1Z8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757946
-79.2457095834873,42.9936644744011,127905386,2871,Mental Health and Addiction Organization,Mental Health Services,Oak Centre Alternative Community Support,,,,24 Dorothy Street,,Administration and Practice Location,Welland,L3B3V7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757947
-79.2529718766205,42.8842800544552,127905684,13923,Mental Health and Addiction Organization,Mental Health Services,Oak Centre Alternative Community Support,,,,168 Catharine Street,,Practice Location,Port Colborne,L3K3E1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757948
-75.6887496361593,45.4315173569769,127905685,2889,Mental Health and Addiction Organization,Mental Health Services,Shepherds of Good Hope,,,,233 Murray Street,,Administrative Office,Ottawa,K1N5M9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757949
-75.8803809877386,45.2915248249562,127905686,2890,Mental Health and Addiction Organization,Mental Health Services,Shepherds of Good Hope,,,,145 Castlefrank Road,,Practice Location,Ottawa,K2L3X9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757950
-75.6911614371074,45.4332625571731,127905687,2892,Mental Health and Addiction Organization,Mental Health Services,Shepherds of Good Hope,,,,208 St. Andrew Street,St. Andrews Residence,Practice Location,Ottawa,K1N5G6,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757951
-80.648948975997,51.2663436029017,127905688,2896,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Weeneebayko Area Health Authority,,,,38 Revillion Road,Government Building,Administration and Practice Location,Moosonee,P0L1Y0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757952
-89.2191609588829,48.4364675660709,127905689,2901,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Thunder Bay Branch,,,,200 Van Norman Street,,Administration and Practice Location,Thunder Bay,P7A4B8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757953
-89.2189339586835,48.4356506659748,127905690,5380,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Thunder Bay Branch,,,,28 Cumberland Street North,Suite 100,Practice Location,Thunder Bay,P7A4K9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757954
-89.2184619585976,48.4360336660603,127905691,23134,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Thunder Bay Branch,,,,34 Cumberland Street North,Suite 5 & 6,Practice Location,Thunder Bay,P7A4L3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757955
-83.0259922041092,42.3036763711211,127905693,2903,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Windsor-Essex County Branch,,,,1400 Windsor Avenue,,Administration and Practice Location,Windsor,N8X3L9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757957
-82.5857756467832,42.0581143491549,127905694,2904,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Canadian Mental Health Association (CMHA) Windsor-Essex County Branch,,,,215 Talbot Street East,,Practice Location,Leamington,N8H3X5,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757958
-80.9258951598731,44.5602889671537,127905695,2243,Mental Health and Addiction Organization,Addiction Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,509 9th Avenue East,,Practice Location,Owen Sound,N4K3E2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757959
-80.9409791656749,44.5704773681222,127905696,2248,Mental Health and Addiction Organization,Addiction Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,1101 2nd Avenue East,Suite 207,Practice Location,Owen Sound,N4K2J1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757960
-81.3655238930461,44.4930606336802,127905697,2910,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,353 High Street,,Practice Location,Southampton,N0H2L0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757961
-81.6338409471001,44.1786637668213,127905698,2911,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,865 Queen Street,,Practice Location,Kincardine,N2Z2Y2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757962
-81.0283865529598,44.1521407926341,127905699,2912,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,290 10th Street East,,Practice Location,Hanover,N4N1P2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757963
-80.64675964737,44.3159459394796,127905700,2914,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,55 Victoria Avenue,,Practice Location,Markdale,N0C1H0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757964
-80.9432149661705,44.5682649676363,127905701,2915,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,1026 2nd Avenue East,,Practice Location,Owen Sound,N4K2H7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757965
-80.9432797661827,44.5681788676185,127905702,2916,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,1024 2nd Avenue East,,Administration and Practice Location,Owen Sound,N4K2H7,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757966
-80.9262171601753,44.5623304674829,127905703,2919,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,611 9th Avenue East,Suite 140,Practice Location,Owen Sound,N4K6Z4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757967
-80.9409791656749,44.5704773681222,127905704,3811,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,1101 2nd Avenue East,Suite 205,Practice Location,Owen Sound,N4K2J1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757968
-81.1404916461189,44.741450686895,127905707,3815,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,527 Berford Street,,Practice Location,Wiarton,N0H2T0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757971
-80.648437548092,44.3179128397328,127905708,3817,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,27 Main Street West,,Practice Location,Markdale,N0C1H0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757972
-81.0230579513129,44.1525851929744,127905709,3818,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,425 10th Street,Suite 8,Practice Location,Hanover,N4N1P8,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757973
-81.1388999453004,44.7383228864503,127905710,3820,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,369 Mary Street,"Wiarton Hospital Allied Health Building, Grey Bruce Health Services",Practice Location,Wiarton,N0H2T0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757974
-80.9122466562194,44.5673883690365,127905711,3821,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,1800 8th Street East,Grey Bruce Health Services - Owen Sound Hospital,Practice Location,Annan,N4K6M9,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757975
-80.9426966662478,44.5707407680808,127905712,4015,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,1105 1st Avenue,2nd Floor,Practice Location,Owen Sound,N4K2E2,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757976
-81.1500611896797,44.1329771833114,127905714,13795,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,10 Jackson Street,,Practice Location,Mount Forest,N0G2V0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757978
-80.9409791656749,44.5704773681222,127905715,30604,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Grey Bruce,,,,1101 2nd Avenue East,Suite 206,Practice Location,Owen Sound,N4K2J1,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757979
-78.9143702532004,43.871642444999,127905716,2913,Mental Health and Addiction Organization,Mental Health Services,Community Care Durham,,,,20 Sunray Street,Suite 6,Practice Location,Whitby,L1N8Y3,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757980
-79.0812758031136,43.8311500302339,127905717,2920,Mental Health and Addiction Organization,Mental Health Services,Community Care Durham,,,,1420 Bayly Street,Suite 6,Practice Location,Pickering,L1W3R4,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757981
-79.038446635697,44.3501579224441,127905718,2921,Mental Health and Addiction Organization,Mental Health Services,Community Care Durham,,,,1 Cameron Street East,,Practice Location,Cannington,L0E1E0,1970/01/01 00:00:00+00,2020/04/03 20:42:44+00,2020/04/03 20:42:44+00,757982
